Cody Zeller,0.277068558,42013,0.766666667,0.25,0.463087248,0.489795918,0.693548387,0.467391304,0.354368932,0.594036697,0.585106383,0.519553073,0.542222222,0,0,0,0.652173913,0.681818182,0.7203125,0.47008547,0.149425287,0.323529412,0.210526316,0.37037037,0.609756098,0.503846154,0.80995106,0.727272727,0.514285714,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Len,0.194326241,52013,0.766666667,0.25,0.382550336,0.326530612,0.548387097,0.282608696,0.237864078,0.470183486,0.393617021,0.379888268,0.44,0,0.019417476,0.111,0.246376812,0.306818182,0.575,0.444444444,0.091954023,0.029411765,0.368421053,0.296296296,0.634146341,0.257692308,0.697389886,0.772727273,0.428571429,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nerlens Noel,0.247123719,62013,0.766666667,0,0.140939597,0.163265306,0.787096774,0.315217391,0.233009709,0.589449541,0.436170213,0.38547486,0.533333333,0,0,0,0.260869565,0.420454545,0.365625,0.658119658,0.183908046,0.588235294,0.771929825,0.351851852,0.634146341,0.288461538,0.716965742,0.636363636,0.445714286,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ben McLemore,0.095035461,72013,0.766666667,0,0.228187919,0.244897959,0.796774194,0.456521739,0.422330097,0.371559633,0.361702128,0.340782123,0.451111111,0.5,0.45631068,0.42,0.391304348,0.352272727,0.8984375,0.290598291,0.229885057,0.264705882,0.122807018,0.388888889,0.463414634,0.496153846,0.787928222,0.409090909,0.257142857,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kentavious Caldwell-Pope,0.29676911,82013,0.766666667,0.25,0.409395973,0.408163265,0.822580645,0.445652174,0.514563107,0.188073394,0.319148936,0.329608939,0.342222222,0.575,0.669902913,0.339,0.347826087,0.375,0.7140625,0.367521368,0.172413793,0.529411765,0.070175439,0.296296296,0.536585366,0.492307692,0.767944535,0.409090909,0.314285714,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Trey Burke,0.125768322,92013,0.766666667,0.25,0.469798658,0.482993197,0.909677419,0.52173913,0.54368932,0.268348624,0.446808511,0.463687151,0.331111111,0.45,0.485436893,0.367,0.376811594,0.386363636,0.753125,0.128205128,0.655172414,0.352941176,0.087719298,0.462962963,0.414634146,0.534615385,0.868270799,0.181818182,0.228571429,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CJ McCollum,0.341686367,102013,0.766666667,0.75,0.724832215,0.734693878,0.819354839,0.619565217,0.660194175,0.243119266,0.531914894,0.586592179,0.266666667,0.5,0.504854369,0.377,0.724637681,0.693181818,0.828125,0.384615385,0.310344828,0.588235294,0.087719298,0.444444444,0.43902439,0.703846154,0.259380098,0.318181818,0.171428571,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Carter-Williams,0.076122931,112013,0.766666667,0.25,0.422818792,0.272108844,0.577419355,0.163043478,0.22815534,0.149082569,0.223404255,0.268156425,0.195555556,0.15,0.203883495,0.307,0.246376812,0.295454545,0.6,0.153846154,0.597701149,0.558823529,0.070175439,0.425925926,0.43902439,0.2,0.818107667,0.454545455,0.2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steven Adams,0.465405831,122013,0.766666667,0,0.194630872,0.217687075,0.512903226,0.206521739,0.165048544,0.54587156,0.329787234,0.30726257,0.491111111,0,0,0,0.072463768,0.181818182,0.23125,0.384615385,0.068965517,0.176470588,0.350877193,0.203703704,0.390243902,0.161538462,0.710848287,0.727272727,0.571428571,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelly Olynyk,0.302285264,132013,0.766666667,0.5,0.657718121,0.210884354,0.312903226,0.22826087,0.169902913,0.598623853,0.329787234,0.273743017,0.631111111,0.05,0.067961165,0.333,0.217391304,0.25,0.646875,0.239316239,0.126436782,0.117647059,0.087719298,0.259259259,0.487804878,0.226923077,0.64274062,0.727272727,0.502857143,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shabazz Muhammad,0.091095351,142013,0.766666667,0,0.194630872,0.204081633,0.751612903,0.554347826,0.59223301,0.252293578,0.542553191,0.608938547,0.251111111,0.325,0.32038835,0.377,0.507246377,0.568181818,0.65,0.290598291,0.091954023,0.176470588,0.01754386,0.296296296,0.414634146,0.573076923,0.796900489,0.454545455,0.428571429,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shane Larkin,0.058786446,182013,0.766666667,0.25,0.436241611,0.367346939,0.767741935,0.282608696,0.315533981,0.240825688,0.244680851,0.25698324,0.313333333,0.375,0.388349515,0.375,0.246376812,0.238636364,0.8015625,0.11965812,0.413793103,0.5,0.01754386,0.388888889,0.390243902,0.315384615,0.766313214,0.136363636,0.148571429,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tony Snell,0.169897557,202013,0.766666667,0.5,0.677852349,0.517006803,0.558064516,0.195652174,0.242718447,0.201834862,0.14893617,0.162011173,0.288888889,0.4,0.40776699,0.38,0.15942029,0.147727273,0.821875,0.051282051,0.229885057,0.117647059,0.052631579,0.277777778,0.292682927,0.238461538,0.681484502,0.5,0.285714286,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gorgui Dieng,0.266036249,212013,0.766666667,0.5,0.66442953,0.551020408,0.638709677,0.22826087,0.194174757,0.486238532,0.35106383,0.335195531,0.435555556,0,0,0.333,0.173913043,0.238636364,0.5390625,0.521367521,0.137931034,0.264705882,0.456140351,0.296296296,0.658536585,0.203846154,0.838499184,0.681818182,0.542857143,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mason Plumlee,0.372419228,222013,0.766666667,0.75,0.926174497,0.673469388,0.593548387,0.27173913,0.213592233,0.552752294,0.393617021,0.357541899,0.506666667,0,0.009708738,0.2,0.275362319,0.386363636,0.45,0.504273504,0.172413793,0.205882353,0.245614035,0.37037037,0.609756098,0.261538462,0.841761827,0.636363636,0.485714286,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Hill,0.117888101,232013,0.766666667,0.75,0.912751678,0.87755102,0.693548387,0.25,0.252427184,0.339449541,0.287234043,0.284916201,0.395555556,0.2,0.213592233,0.375,0.289855072,0.306818182,0.703125,0.324786325,0.252873563,0.235294118,0.070175439,0.388888889,0.585365854,0.280769231,0.767536705,0.5,0.4,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Reggie Bullock,0.166745469,252013,0.766666667,0.5,0.651006711,0.360544218,0.551612903,0.260869565,0.296116505,0.243119266,0.180851064,0.184357542,0.371111111,0.475,0.475728155,0.387,0.057971014,0.068181818,0.6640625,0.273504274,0.195402299,0.235294118,0.035087719,0.166666667,0.292682927,0.265384615,0.823409462,0.5,0.314285714,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andre Roberson,0.123404255,262013,0.766666667,0.5,0.684563758,0.442176871,0.670967742,0.260869565,0.242718447,0.419724771,0.340425532,0.318435754,0.455555556,0.125,0.13592233,0.35,0.202898551,0.295454545,0.4484375,0.700854701,0.126436782,0.441176471,0.245614035,0.314814815,0.634146341,0.253846154,0.741843393,0.5,0.342857143,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Archie Goodwin,0.032781718,292013,0.766666667,0,0.201342282,0.224489796,0.783870968,0.391304348,0.422330097,0.245412844,0.446808511,0.497206704,0.284444444,0.125,0.184466019,0.266,0.52173913,0.659090909,0.534375,0.239316239,0.310344828,0.294117647,0.087719298,0.574074074,0.707317073,0.426923077,0.716965742,0.409090909,0.274285714,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allen Crabbe,0.132072498,312013,0.766666667,0.5,0.637583893,0.659863946,0.877419355,0.456521739,0.490291262,0.259174312,0.35106383,0.368715084,0.333333333,0.525,0.54368932,0.382,0.31884058,0.306818182,0.81875,0.333333333,0.252873563,0.235294118,0.105263158,0.351851852,0.414634146,0.488461538,0.771207178,0.454545455,0.342857143,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Carrick Felix,0.024113475,332013,0.766666667,0.5,0.610738255,0.469387755,0.658064516,0.260869565,0.286407767,0.282110092,0.276595745,0.262569832,0.433333333,0.275,0.310679612,0.326,0.202898551,0.227272727,0.6390625,0.256410256,0.149425287,0.264705882,0.140350877,0.314814815,0.585365854,0.276923077,0.698613377,0.454545455,0.268571429,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isaiah Canaan,0.057998424,342013,0.766666667,0.75,0.865771812,0.56462585,0.706451613,0.391304348,0.417475728,0.268348624,0.265957447,0.290502793,0.295555556,0.575,0.533980583,0.419,0.449275362,0.443181818,0.79375,0.085470085,0.333333333,0.323529412,0.01754386,0.444444444,0.43902439,0.480769231,0.335236542,0.227272727,0.257142857,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ray McCallum,0.040661939,362013,0.766666667,0.5,0.66442953,0.68707483,0.870967742,0.456521739,0.45631068,0.302752294,0.468085106,0.458100559,0.413333333,0.25,0.32038835,0.29,0.536231884,0.590909091,0.66875,0.256410256,0.505747126,0.470588235,0.052631579,0.425925926,0.512195122,0.496153846,0.514274062,0.318181818,0.228571429,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tony Mitchell,0.025689519,372013,0.766666667,0.25,0.348993289,0.346938776,0.761290323,0.380434783,0.36407767,0.360091743,0.404255319,0.391061453,0.433333333,0.225,0.252427184,0.34,0.434782609,0.488636364,0.6359375,0.641025641,0.126436782,0.235294118,0.50877193,0.481481481,0.731707317,0.411538462,0.372349103,0.545454545,0.485714286,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nate Wolters,0.031205674,382013,0.766666667,0.75,0.832214765,0.741496599,0.825806452,0.532608696,0.553398058,0.268348624,0.510638298,0.553072626,0.311111111,0.3,0.349514563,0.342,0.666666667,0.659090909,0.79375,0.247863248,0.609195402,0.411764706,0.035087719,0.407407407,0.43902439,0.596153846,0.334828711,0.363636364,0.245714286,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeff Withey,0.077698976,392013,0.766666667,0.75,0.765100671,0.517006803,0.396774194,0.173913043,0.13592233,0.538990826,0.29787234,0.273743017,0.482222222,0,0,1,0.275362319,0.306818182,0.6734375,0.307692308,0.068965517,0.117647059,0.473684211,0.222222222,0.43902439,0.192307692,0.820146819,0.727272727,0.485714286,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grant Jerrett,0.023325453,402013,0.766666667,0,0.208053691,0.013605442,0.332258065,0.076086957,0.116504854,0.174311927,0.095744681,0.122905028,0.14,0.225,0.223300971,0.405,0,0,0.8171875,0.153846154,0.057471264,0.117647059,0.175438596,0.111111111,0.317073171,0.084615385,0.785073409,0.636363636,0.485714286,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jamaal Franklin,0.024113475,412013,0.766666667,0.5,0.55033557,0.367346939,0.593548387,0.336956522,0.383495146,0.213302752,0.329787234,0.346368715,0.342222222,0.3,0.368932039,0.302,0.507246377,0.511363636,0.7578125,0.444444444,0.218390805,0.264705882,0.105263158,0.481481481,0.512195122,0.411538462,0.701468189,0.409090909,0.314285714,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pierre Jackson,0.024113475,422013,0.766666667,0.25,0.476510067,0.37414966,0.816129032,0.445652174,0.475728155,0.247706422,0.329787234,0.357541899,0.324444444,0.525,0.54368932,0.379,0.507246377,0.5,0.8015625,0.128205128,0.747126437,0.441176471,0,0.648148148,0.56097561,0.526923077,0.789151713,0.090909091,0.171428571,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mike Muscala,0.154925138,442013,0.766666667,0.75,0.872483221,0.802721088,0.683870968,0.456521739,0.422330097,0.385321101,0.563829787,0.575418994,0.355555556,0.05,0.048543689,0.313,0.550724638,0.522727273,0.81875,0.547008547,0.183908046,0.088235294,0.350877193,0.296296296,0.56097561,0.473076923,0.319738989,0.681818182,0.48,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erick Green,0.024901497,462013,0.766666667,0.75,0.845637584,0.605442177,0.670967742,0.369565217,0.40776699,0.23853211,0.372340426,0.407821229,0.288888889,0.275,0.310679612,0.338,0.391304348,0.386363636,0.7953125,0.068376068,0.287356322,0.323529412,0.035087719,0.259259259,0.390243902,0.403846154,0.724306688,0.318181818,0.2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ryan Kelly,0.047754137,482013,0.766666667,0.75,0.825503356,0.469387755,0.380645161,0.141304348,0.160194175,0.291284404,0.180851064,0.184357542,0.362222222,0.2,0.203883495,0.379,0.173913043,0.181818182,0.796875,0.162393162,0.103448276,0.147058824,0.192982456,0.148148148,0.463414634,0.173076923,0.841761827,0.681818182,0.457142857,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Erik Murphy,0.023325453,492013,0.766666667,0.75,0.89261745,0.455782313,0.348387097,0.184782609,0.174757282,0.415137615,0.20212766,0.184357542,0.493333333,0.275,0.233009709,0.435,0.043478261,0.056818182,0.721875,0.162393162,0.08045977,0.088235294,0.105263158,0.185185185,0.536585366,0.180769231,0.774877651,0.636363636,0.502857143,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
James Ennis III,0.15177305,502013,0.766666667,0.25,0.429530201,0.448979592,0.758064516,0.358695652,0.334951456,0.366972477,0.319148936,0.273743017,0.58,0.375,0.398058252,0.354,0.333333333,0.340909091,0.7703125,0.307692308,0.275862069,0.470588235,0.175438596,0.462962963,0.585365854,0.392307692,0.530587276,0.5,0.342857143,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Romero Osby,0.024113475,512013,0.766666667,1,0.879194631,0.442176871,0.422580645,0.217391304,0.213592233,0.364678899,0.308510638,0.318435754,0.344444444,0.075,0.077669903,0.392,0.275362319,0.295454545,0.690625,0.247863248,0.091954023,0.088235294,0.105263158,0.222222222,0.43902439,0.230769231,0.71411093,0.545454545,0.468571429,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lorenzo Brown,0.022537431,522013,0.766666667,0.5,0.657718121,0.646258503,0.809677419,0.315217391,0.359223301,0.220183486,0.361702128,0.413407821,0.253333333,0.15,0.203883495,0.305,0.333333333,0.363636364,0.696875,0.205128205,0.666666667,0.470588235,0.087719298,0.555555556,0.463414634,0.330769231,0.762642741,0.409090909,0.205714286,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Colton Iverson,0.024113475,532013,0.766666667,1,0.872483221,0.523809524,0.429032258,0.173913043,0.150485437,0.48853211,0.29787234,0.290502793,0.435555556,0,0,0,0.202898551,0.318181818,0.4203125,0.333333333,0.103448276,0.088235294,0.157894737,0.296296296,0.536585366,0.176923077,0.787520392,0.636363636,0.634285714,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arsalan Kazemi,0.024113475,542013,0.766666667,0.75,0.852348993,0.74829932,0.693548387,0.282608696,0.233009709,0.518348624,0.404255319,0.38547486,0.466666667,0,0,0,0.507246377,0.602272727,0.5984375,0.709401709,0.172413793,0.470588235,0.140350877,0.333333333,0.609756098,0.334615385,0.588499184,0.5,0.434285714,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peyton Siva,0.022537431,562013,0.766666667,0.75,0.946308725,0.768707483,0.603225806,0.184782609,0.233009709,0.19266055,0.234042553,0.251396648,0.293333333,0.175,0.233009709,0.291,0.217391304,0.25,0.690625,0.051282051,0.540229885,0.5,0.01754386,0.5,0.634146341,0.207692308,0.830342577,0.181818182,0.2,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alex Oriakhi,0.024113475,572013,0.766666667,0.75,0.939597315,0.884353741,0.580645161,0.206521739,0.184466019,0.451834862,0.329787234,0.329608939,0.402222222,0,0,0,0.202898551,0.272727273,0.540625,0.461538462,0.034482759,0.088235294,0.263157895,0.222222222,0.56097561,0.2,0.823409462,0.590909091,0.428571429,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deshaun Thomas,0.024113475,582013,0.766666667,0.5,0.738255034,0.523809524,0.629032258,0.456521739,0.441747573,0.332568807,0.436170213,0.418994413,0.433333333,0.325,0.359223301,0.342,0.275362319,0.272727273,0.7921875,0.273504274,0.103448276,0.088235294,0.035087719,0.203703704,0.341463415,0.438461538,0.844208809,0.5,0.371428571,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anthony Davis,0.671631206,12012,0.733333333,0,0.248322148,0.272108844,0.790322581,0.445652174,0.305825243,0.665137615,0.553191489,0.441340782,0.673333333,0.025,0.048543689,0.15,0.449275362,0.511363636,0.646875,0.735042735,0.149425287,0.382352941,0.824561404,0.185185185,0.487804878,0.430769231,0.803425775,0.636363636,0.4,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Kidd-Gilchrist,0.173049645,22012,0.733333333,0,0.248322148,0.265306122,0.761290323,0.304347826,0.296116505,0.362385321,0.393617021,0.38547486,0.411111111,0.075,0.126213592,0.255,0.449275362,0.477272727,0.703125,0.478632479,0.218390805,0.264705882,0.157894737,0.407407407,0.585365854,0.342307692,0.803425775,0.5,0.468571429,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bradley Beal,0.370212766,32012,0.733333333,0,0.228187919,0.25170068,0.861290323,0.380434783,0.412621359,0.256880734,0.319148936,0.312849162,0.424444444,0.425,0.485436893,0.339,0.449275362,0.465909091,0.740625,0.418803419,0.252873563,0.382352941,0.140350877,0.388888889,0.512195122,0.453846154,0.778955954,0.318181818,0.325714286,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dion Waiters,0.086524823,42012,0.733333333,0.25,0.456375839,0,0.416129032,0.25,0.27184466,0.275229358,0.265957447,0.273743017,0.362222222,0.25,0.27184466,0.348,0.188405797,0.193181818,0.715625,0.008547009,0.229885057,0.411764706,0.035087719,0.203703704,0.390243902,0.257692308,0.822593801,0.363636364,0.371428571,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Harrison Barnes,0.341843972,72012,0.733333333,0.25,0.483221477,0.496598639,0.703225806,0.5,0.558252427,0.222477064,0.457446809,0.508379888,0.264444444,0.375,0.427184466,0.349,0.376811594,0.420454545,0.6859375,0.316239316,0.149425287,0.235294118,0.070175439,0.351851852,0.463414634,0.511538462,0.831158238,0.545454545,0.371428571,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrence Ross,0.190070922,82012,0.733333333,0.25,0.44295302,0.265306122,0.54516129,0.369565217,0.388349515,0.275229358,0.308510638,0.30726257,0.395555556,0.425,0.446601942,0.364,0.130434783,0.136363636,0.7328125,0.247863248,0.137931034,0.235294118,0.122807018,0.259259259,0.585365854,0.357692308,0.745513866,0.454545455,0.257142857,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andre Drummond,0.504255319,92012,0.733333333,0,0.208053691,0.204081633,0.674193548,0.369565217,0.315533981,0.470183486,0.489361702,0.474860335,0.424444444,0,0.009708738,0,0.043478261,0.227272727,0,0.495726496,0.045977011,0.205882353,0.473684211,0.277777778,0.536585366,0.269230769,0.8091354,0.636363636,0.685714286,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Austin Rivers,0.122695035,102012,0.733333333,0,0.208053691,0.224489796,0.829032258,0.423913043,0.470873786,0.229357798,0.361702128,0.396648045,0.282222222,0.425,0.45631068,0.365,0.449275362,0.545454545,0.5671875,0.136752137,0.24137931,0.264705882,0,0.425925926,0.536585366,0.480769231,0.822593801,0.363636364,0.285714286,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Meyers Leonard,0.134042553,112012,0.733333333,0.25,0.416107383,0.204081633,0.396774194,0.195652174,0.160194175,0.536697248,0.319148936,0.290502793,0.522222222,0,0.019417476,0.083,0.15942029,0.181818182,0.678125,0.247863248,0.08045977,0.058823529,0.192982456,0.259259259,0.536585366,0.180769231,0.86949429,0.772727273,0.542857143,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeremy Lamb,0.214184397,122012,0.733333333,0.25,0.483221477,0.503401361,0.793548387,0.445652174,0.432038835,0.341743119,0.404255319,0.368715084,0.495555556,0.4,0.436893204,0.348,0.202898551,0.204545455,0.7984375,0.247863248,0.195402299,0.264705882,0.105263158,0.296296296,0.390243902,0.426923077,0.85725938,0.409090909,0.171428571,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kendall Marshall,0.031205674,132012,0.733333333,0.25,0.469798658,0.37414966,0.687096774,0.141304348,0.169902913,0.259174312,0.191489362,0.212290503,0.297777778,0.175,0.174757282,0.366,0.144927536,0.181818182,0.621875,0.042735043,0.91954023,0.294117647,0.01754386,0.481481481,0.365853659,0.161538462,0.831158238,0.363636364,0.257142857,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Henson,0.170921986,142012,0.733333333,0.5,0.711409396,0.557823129,0.525806452,0.347826087,0.325242718,0.376146789,0.457446809,0.474860335,0.344444444,0,0.019417476,0.208,0.15942029,0.295454545,0.2953125,0.538461538,0.114942529,0.147058824,0.438596491,0.277777778,0.365853659,0.280769231,0.847879282,0.681818182,0.4,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maurice Harkless,0.187234043,152012,0.733333333,0,0.194630872,0.217687075,0.922580645,0.52173913,0.54368932,0.27293578,0.585106383,0.608938547,0.346666667,0.125,0.242718447,0.215,0.347826087,0.420454545,0.5953125,0.581196581,0.172413793,0.441176471,0.245614035,0.462962963,0.56097561,0.480769231,0.764681892,0.545454545,0.331428571,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Royce White,0.024113475,162012,0.733333333,0,0.208053691,0.224489796,0.774193548,0.423913043,0.36407767,0.461009174,0.531914894,0.519553073,0.424444444,0.025,0.038834951,0.333,0.362318841,0.613636364,0.3171875,0.641025641,0.574712644,0.323529412,0.157894737,0.703703704,0.634146341,0.4,0.778548124,0.545454545,0.685714286,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tyler Zeller,0.145390071,172012,0.733333333,0.75,0.765100671,0.510204082,0.5,0.380434783,0.315533981,0.481651376,0.5,0.480446927,0.431111111,0,0,0,0.434782609,0.443181818,0.75,0.418803419,0.068965517,0.176470588,0.192982456,0.259259259,0.56097561,0.376923077,0.840946166,0.727272727,0.571428571,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Terrence Jones,0.128368794,182012,0.733333333,0.25,0.489932886,0.469387755,0.738709677,0.413043478,0.422330097,0.30733945,0.478723404,0.508379888,0.317777778,0.15,0.165048544,0.328,0.420289855,0.534090909,0.5359375,0.52991453,0.172413793,0.323529412,0.315789474,0.333333333,0.585365854,0.423076923,0.823409462,0.590909091,0.582857143,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrew Nicholson,0.05106383,192012,0.733333333,0.75,0.805369128,0.802721088,0.722580645,0.586956522,0.451456311,0.555045872,0.670212766,0.603351955,0.524444444,0.05,0.058252427,0.377,0.463768116,0.511363636,0.6640625,0.461538462,0.08045977,0.117647059,0.350877193,0.444444444,0.731707317,0.542307692,0.535073409,0.590909091,0.514285714,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jared Sullinger,0.132624113,212012,0.733333333,0.25,0.476510067,0.489795918,0.758064516,0.532608696,0.45631068,0.451834862,0.617021277,0.603351955,0.424444444,0.075,0.067961165,0.365,0.637681159,0.693181818,0.684375,0.675213675,0.137931034,0.294117647,0.140350877,0.333333333,0.658536585,0.55,0.836052202,0.590909091,0.657142857,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fab Melo,0.024113475,222012,0.733333333,0.25,0.402684564,0.367346939,0.316129032,0.097826087,0.072815534,0.55733945,0.223404255,0.201117318,0.502222222,0,0,0,0.028985507,0.079545455,0.403125,0.170940171,0.057471264,0.088235294,0.315789474,0.203703704,0.56097561,0.073076923,0.822593801,0.727272727,0.537142857,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
John Jenkins,0.045390071,232012,0.733333333,0.5,0.637583893,0.503401361,0.74516129,0.445652174,0.441747573,0.309633028,0.223404255,0.229050279,0.38,0.775,0.689320388,0.438,0.405797101,0.363636364,0.8765625,0.076923077,0.126436782,0.176470588,0.052631579,0.240740741,0.292682927,0.534615385,0.789559543,0.363636364,0.371428571,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jared Cunningham,0.025531915,242012,0.733333333,0.5,0.637583893,0.56462585,0.658064516,0.293478261,0.310679612,0.279816514,0.319148936,0.335195531,0.335555556,0.225,0.242718447,0.344,0.565217391,0.590909091,0.7171875,0.102564103,0.229885057,0.617647059,0.035087719,0.481481481,0.609756098,0.384615385,0.672920065,0.363636364,0.251428571,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tony Wroten,0.014893617,252012,0.733333333,0,0.214765101,0.183673469,0.735483871,0.489130435,0.519417476,0.252293578,0.574468085,0.625698324,0.295555556,0.075,0.155339806,0.161,0.565217391,0.784090909,0.45,0.273504274,0.425287356,0.529411765,0.070175439,0.703703704,0.658536585,0.5,0.694942904,0.409090909,0.314285714,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Miles Plumlee,0.09929078,262012,0.733333333,0.75,0.88590604,0.394557823,0.267741935,0.076086957,0.067961165,0.513761468,0.20212766,0.195530726,0.46,0,0,1,0.057971014,0.102272727,0.515625,0.256410256,0.034482759,0.117647059,0.105263158,0.185185185,0.56097561,0.069230769,0.836867863,0.636363636,0.542857143,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arnett Moultrie,0.036170213,272012,0.733333333,0.75,0.651006711,0.659863946,0.732258065,0.347826087,0.315533981,0.408256881,0.436170213,0.430167598,0.42,0.075,0.097087379,0.289,0.260869565,0.318181818,0.5953125,0.564102564,0.114942529,0.264705882,0.157894737,0.388888889,0.585365854,0.323076923,0.616231648,0.681818182,0.565714286,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Perry Jones,0.036170213,282012,0.733333333,0.25,0.402684564,0.421768707,0.796774194,0.467391304,0.40776699,0.433486239,0.563829787,0.547486034,0.42,0.05,0.067961165,0.279,0.304347826,0.363636364,0.5984375,0.478632479,0.137931034,0.176470588,0.122807018,0.37037037,0.56097561,0.411538462,0.741435563,0.681818182,0.485714286,0.75
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marquis Teague,0.017730496,292012,0.733333333,0,0.248322148,0.272108844,0.809677419,0.260869565,0.325242718,0.181192661,0.319148936,0.379888268,0.195555556,0.175,0.194174757,0.325,0.231884058,0.272727273,0.6546875,0.05982906,0.551724138,0.235294118,0.052631579,0.5,0.56097561,0.269230769,0.803425775,0.272727273,0.222857143,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Festus Ezeli,0.065957447,302012,0.733333333,0.75,0.791946309,0.455782313,0.335483871,0.163043478,0.13592233,0.525229358,0.287234043,0.273743017,0.471111111,0,0,0,0.260869565,0.375,0.4515625,0.230769231,0.011494253,0.058823529,0.298245614,0.296296296,0.634146341,0.180769231,0.750815661,0.681818182,0.6,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jae Crowder,0.309219858,342012,0.733333333,0.25,0.463087248,0.353741497,0.732258065,0.434782609,0.412621359,0.364678899,0.404255319,0.363128492,0.513333333,0.35,0.398058252,0.35,0.31884058,0.386363636,0.60625,0.495726496,0.206896552,0.529411765,0.157894737,0.185185185,0.609756098,0.446153846,0.806280587,0.454545455,0.485714286,0.75
